auc	auc_diff	names	method	seed
0.45	0	Otu00027	regLogistic	101
0.45	0	Otu00134	regLogistic	101
0.45	0	Otu00304	regLogistic	101
0.45	0	Otu00001	regLogistic	101
0.45	0	Otu00863	regLogistic	101
0.45	0	Otu00183	regLogistic	101
0.45	0	Otu01025	regLogistic	101
0.45	0	Otu00445	regLogistic	101
0.45	0	Otu01049	regLogistic	101
0.45	0	Otu00659	regLogistic	101
0.45	0	Otu00492	regLogistic	101
0.45	0	Otu00654	regLogistic	101
0.45	0	Otu00167	regLogistic	101
0.45	0	Otu00004	regLogistic	101
0.45	0	Otu00279	regLogistic	101
0.45	0	Otu01708	regLogistic	101
0.45	0	Otu00312	regLogistic	101
0.45	0	Otu00388	regLogistic	101
0.45	0	Otu00898	regLogistic	101
0.45	0	Otu00426	regLogistic	101
0.45	0	Otu00379	regLogistic	101
0.45	0	Otu01374_1	regLogistic	101
0.45	0	Otu00006	regLogistic	101
0.45	0	Otu01341	regLogistic	101
0.45	0	Otu01339_1	regLogistic	101
0.45	0	Otu01243_1	regLogistic	101
0.45	0	Otu00020	regLogistic	101
0.45	0	Otu00107	regLogistic	101
0.45	0	Otu00206	regLogistic	101
0.45	0	Otu00577	regLogistic	101
0.45	0	Otu00975	regLogistic	101
0.45	0	Otu00301	regLogistic	101
0.45	0	Otu00212	regLogistic	101
0.45	0	Otu00147	regLogistic	101
0.45	0	Otu01855	regLogistic	101
0.45	0	Otu00160	regLogistic	101
0.45	0	Otu01187	regLogistic	101
0.45	0	Otu00260	regLogistic	101
0.45	0	Otu00614	regLogistic	101
0.45	0	Otu00042	regLogistic	101
0.45	0	Otu00023	regLogistic	101
0.45	0	Otu00437	regLogistic	101
0.45	0	Otu00369	regLogistic	101
0.45	0	Otu00748	regLogistic	101
0.45	0	Otu00802_1	regLogistic	101
0.45	0	Otu00884	regLogistic	101
0.45	0	Otu00249	regLogistic	101
0.45	0	Otu00537	regLogistic	101
0.45	0	Otu01021	regLogistic	101
0.45	0	Otu00142	regLogistic	101
0.45	0	Otu00708	regLogistic	101
0.45	0	Otu00723	regLogistic	101
0.45	0	Otu00016	regLogistic	101
0.45	0	Otu00494	regLogistic	101
0.45	0	Otu00156	regLogistic	101
0.45	0	Otu00519	regLogistic	101
0.45	0	Otu00355	regLogistic	101
0.45	0	Otu00050	regLogistic	101
0.45	0	Otu00691	regLogistic	101
0.45	0	Otu00090	regLogistic	101
0.45	0	Otu00155	regLogistic	101
0.45	0	Otu01372	regLogistic	101
0.45	0	Otu01615	regLogistic	101
0.45	0	Otu00938	regLogistic	101
0.45	0	Otu01069	regLogistic	101
0.45	0	Otu01105	regLogistic	101
0.45	0	Otu00859	regLogistic	101
0.45	0	Otu00336	regLogistic	101
0.45	0	Otu00101	regLogistic	101
0.45	0	Otu00231	regLogistic	101
0.45	0	Otu00189	regLogistic	101
0.45	0	Otu01193	regLogistic	101
0.45	0	Otu00350	regLogistic	101
0.45	0	Otu00457	regLogistic	101
0.45	0	Otu00102	regLogistic	101
0.45	0	Otu00043	regLogistic	101
0.45	0	Otu00389	regLogistic	101
0.45	0	Otu00697	regLogistic	101
0.45	0	Otu01179	regLogistic	101
0.45	0	Otu00630	regLogistic	101
0.45	0	Otu01173	regLogistic	101
0.45	0	Otu00511	regLogistic	101
0.45	0	Otu00626	regLogistic	101
0.45	0	Otu00047	regLogistic	101
0.45	0	Otu00181	regLogistic	101
0.45	0	Otu00145	regLogistic	101
0.45	0	Otu01029	regLogistic	101
0.45	0	Otu00873_1	regLogistic	101
0.45	0	Otu00077	regLogistic	101
0.45	0	Otu00484	regLogistic	101
0.45	0	Otu00998	regLogistic	101
0.45	0	Otu00867	regLogistic	101
0.45	0	Otu00080	regLogistic	101
0.45	0	Otu00732	regLogistic	101
0.45	0	Otu01526_1	regLogistic	101
0.45	0	Otu00430	regLogistic	101
0.45	0	Otu01203	regLogistic	101
0.45	0	Otu00235	regLogistic	101
0.45	0	Otu01092	regLogistic	101
0.45	0	Otu00202	regLogistic	101
0.45	0	Otu01542_1	regLogistic	101
0.45	0	Otu02087_1	regLogistic	101
0.45	0	Otu00726	regLogistic	101
0.45	0	Otu00194	regLogistic	101
0.45	0	Otu00143	regLogistic	101
0.45	0	Otu00386	regLogistic	101
0.45	0	Otu01736	regLogistic	101
0.45	0	Otu00924	regLogistic	101
0.45	0	Otu00538	regLogistic	101
0.45	0	Otu00056	regLogistic	101
0.45	0	Otu00893	regLogistic	101
0.45	0	Otu00636	regLogistic	101
0.45	0	Otu01241_1	regLogistic	101
0.45	0	Otu00322	regLogistic	101
0.45	0	Otu00087	regLogistic	101
0.45	0	Otu01958	regLogistic	101
0.45	0	Otu00110	regLogistic	101
0.45	0	Otu00337	regLogistic	101
0.45	0	Otu01253	regLogistic	101
0.45	0	Otu00871	regLogistic	101
0.45	0	Otu00012	regLogistic	101
0.45	0	Otu00942	regLogistic	101
0.45	0	Otu01971_1	regLogistic	101
0.45	0	Otu01691	regLogistic	101
0.45	0	Otu00284	regLogistic	101
0.45	0	Otu01222	regLogistic	101
0.45	0	Otu00213	regLogistic	101
0.45	0	Otu00420	regLogistic	101
0.45	0	Otu00060	regLogistic	101
0.45	0	Otu00010	regLogistic	101
0.45	0	Otu01690	regLogistic	101
0.45	0	Otu00754	regLogistic	101
0.45	0	Otu00325	regLogistic	101
0.45	0	Otu00612	regLogistic	101
0.45	0	Otu00860	regLogistic	101
0.45	0	Otu00340	regLogistic	101
0.45	0	Otu00162	regLogistic	101
0.45	0	Otu00472	regLogistic	101
0.45	0	Otu00114	regLogistic	101
0.45	0	Otu00091	regLogistic	101
0.45	0	Otu01138	regLogistic	101
0.45	0	Otu00241	regLogistic	101
0.45	0	Otu00594	regLogistic	101
0.45	0	Otu00240	regLogistic	101
0.45	0	Otu00795	regLogistic	101
0.45	0	Otu01035_1	regLogistic	101
0.45	0	Otu00024	regLogistic	101
0.45	0	Otu00549	regLogistic	101
0.45	0	Otu00865	regLogistic	101
0.45	0	Otu00192	regLogistic	101
0.45	0	Otu01759_1	regLogistic	101
0.45	0	Otu01583	regLogistic	101
0.45	0	Otu00781	regLogistic	101
0.45	0	Otu00314	regLogistic	101
0.45	0	Otu01020	regLogistic	101
0.45	0	Otu01351	regLogistic	101
0.45	0	Otu00066	regLogistic	101
0.45	0	Otu00034	regLogistic	101
0.45	0	Otu01551	regLogistic	101
0.45	0	Otu00768	regLogistic	101
0.45	0	Otu00333	regLogistic	101
0.45	0	Otu00717	regLogistic	101
0.45	0	Otu00068	regLogistic	101
0.45	0	Otu00051	regLogistic	101
0.45	0	Otu00925	regLogistic	101
0.45	0	Otu01670	regLogistic	101
0.45	0	Otu00536	regLogistic	101
0.45	0	Otu00270	regLogistic	101
0.45	0	Otu00509	regLogistic	101
0.45	0	Otu00526	regLogistic	101
0.45	0	Otu00382	regLogistic	101
0.45	0	Otu00071	regLogistic	101
0.45	0	Otu00292	regLogistic	101
0.45	0	Otu00406	regLogistic	101
0.45	0	Otu01376_1	regLogistic	101
0.45	0	Otu00187	regLogistic	101
0.45	0	Otu00025	regLogistic	101
0.45	0	Otu00019	regLogistic	101
0.45	0	Otu01642	regLogistic	101
0.45	0	Otu00837	regLogistic	101
0.45	0	Otu00606	regLogistic	101
0.45	0	Otu01114	regLogistic	101
0.45	0	Otu00191	regLogistic	101
0.45	0	Otu00849	regLogistic	101
0.45	0	Otu00934	regLogistic	101
0.45	0	Otu00128	regLogistic	101
0.45	0	Otu00137	regLogistic	101
0.45	0	Otu00530	regLogistic	101
0.45	0	Otu00124	regLogistic	101
0.45	0	Otu00054	regLogistic	101
0.45	0	Otu00205	regLogistic	101
0.45	0	Otu00358	regLogistic	101
0.45	0	Otu00059	regLogistic	101
0.45	0	Otu00449	regLogistic	101
0.45	0	Otu01057	regLogistic	101
0.45	0	Otu00313	regLogistic	101
0.45	0	Otu00117	regLogistic	101
0.45	0	Otu00140	regLogistic	101
0.45	0	Otu00464	regLogistic	101
0.45	0	Otu00657	regLogistic	101
0.45	0	Otu01494_1	regLogistic	101
0.45	0	Otu00298	regLogistic	101
0.45	0	Otu00033	regLogistic	101
0.45	0	Otu00817	regLogistic	101
0.45	0	Otu00031	regLogistic	101
0.45	0	Otu00171	regLogistic	101
0.45	0	Otu00258	regLogistic	101
0.45	0	Otu00542	regLogistic	101
0.45	0	Otu01230_1	regLogistic	101
0.45	0	Otu00346	regLogistic	101
0.45	0	Otu00072	regLogistic	101
0.45	0	Otu00069	regLogistic	101
0.45	0	Otu00100	regLogistic	101
0.45	0	Otu01539_1	regLogistic	101
0.45	0	Otu00447	regLogistic	101
0.45	0	Otu00728	regLogistic	101
0.45	0	Otu00541	regLogistic	101
0.45	0	Otu00629	regLogistic	101
0.45	0	Otu01074	regLogistic	101
0.45	0	Otu00252	regLogistic	101
0.45	0	Otu00529	regLogistic	101
0.45	0	Otu00994	regLogistic	101
0.45	0	Otu00956	regLogistic	101
0.45	0	Otu00411	regLogistic	101
0.45	0	Otu00470	regLogistic	101
0.45	0	Otu00428	regLogistic	101
0.45	0	Otu00604	regLogistic	101
0.45	0	Otu00045	regLogistic	101
0.45	0	Otu00558	regLogistic	101
0.45	0	Otu00334	regLogistic	101
0.45	0	Otu00607	regLogistic	101
0.45	0	Otu00078	regLogistic	101
0.45	0	Otu00766	regLogistic	101
0.45	0	Otu01527	regLogistic	101
0.45	0	Otu00121	regLogistic	101
0.45	0	Otu00448	regLogistic	101
0.45	0	Otu00976	regLogistic	101
0.45	0	Otu00036	regLogistic	101
0.45	0	Otu00321	regLogistic	101
0.45	0	Otu00477	regLogistic	101
0.45	0	Otu00463	regLogistic	101
0.45	0	Otu00049	regLogistic	101
0.45	0	Otu01163	regLogistic	101
0.45	0	Otu00438	regLogistic	101
0.45	0	Otu00401_1	regLogistic	101
0.45	0	Otu00052	regLogistic	101
0.45	0	Otu00687	regLogistic	101
0.45	0	Otu00535	regLogistic	101
0.45	0	Otu00684	regLogistic	101
0.45	0	Otu00173	regLogistic	101
0.45	0	Otu00041	regLogistic	101
0.45	0	Otu00178	regLogistic	101
0.45	0	Otu00099	regLogistic	101
0.45	0	Otu00641	regLogistic	101
0.45	0	Otu00627	regLogistic	101
0.45	0	Otu00169	regLogistic	101
0.45	0	Otu00763	regLogistic	101
0.45	0	Otu00331	regLogistic	101
0.45	0	Otu00575	regLogistic	101
0.45	0	Otu01500_1	regLogistic	101
0.45	0	Otu00940	regLogistic	101
0.45	0	Otu00628_1	regLogistic	101
0.45	0	Otu02369	regLogistic	101
0.45	0	Otu00180	regLogistic	101
0.45	0	Otu01209	regLogistic	101
0.45	0	Otu00409	regLogistic	101
0.45	0	Otu00618	regLogistic	101
0.45	0	Otu01001	regLogistic	101
0.45	0	Otu00638	regLogistic	101
0.45	0	Otu00316	regLogistic	101
0.45	0	Otu00478	regLogistic	101
0.45	0	Otu00278	regLogistic	101
0.45	0	Otu01553	regLogistic	101
0.45	0	Otu00182	regLogistic	101
0.45	0	Otu00335	regLogistic	101
0.45	0	Otu02444_1	regLogistic	101
0.45	0	Otu00824	regLogistic	101
0.45	0	Otu00702	regLogistic	101
0.45	0	Otu00135	regLogistic	101
0.45	0	Otu00122	regLogistic	101
0.45	0	Otu00075	regLogistic	101
0.45	0	Otu00759	regLogistic	101
0.45	0	Otu00130	regLogistic	101
0.45	0	Otu00303	regLogistic	101
0.45	0	Otu00199	regLogistic	101
0.45	0	Otu00490	regLogistic	101
0.45	0	Otu00245	regLogistic	101
0.45	0	Otu00136	regLogistic	101
0.45	0	Otu01741	regLogistic	101
0.45	0	Otu00765	regLogistic	101
0.45	0	Otu00272	regLogistic	101
0.45	0	Otu00172	regLogistic	101
0.45	0	Otu00742	regLogistic	101
0.45	0	Otu00444	regLogistic	101
0.45	0	Otu00504	regLogistic	101
0.45	0	Otu01442_1	regLogistic	101
0.45	0	Otu00176	regLogistic	101
0.45	0	Otu00864	regLogistic	101
0.45	0	Otu00685	regLogistic	101
0.45	0	Otu00264	regLogistic	101
0.45	0	Otu00840	regLogistic	101
0.45	0	Otu00412	regLogistic	101
0.45	0	Otu00512	regLogistic	101
0.45	0	Otu01360	regLogistic	101
0.45	0	Otu00407	regLogistic	101
0.45	0	Otu00193	regLogistic	101
0.45	0	Otu01136_1	regLogistic	101
0.45	0	Otu01071	regLogistic	101
0.45	0	Otu00721	regLogistic	101
0.45	0	Otu00946	regLogistic	101
0.45	0	Otu00233	regLogistic	101
0.45	0	Otu00210	regLogistic	101
0.45	0	Otu00040	regLogistic	101
0.45	0	Otu00440	regLogistic	101
0.45	0	Otu00461	regLogistic	101
0.45	0	Otu00153	regLogistic	101
0.45	0	Otu00151	regLogistic	101
0.45	0	Otu01142	regLogistic	101
0.45	0	Otu00170	regLogistic	101
0.45	0	Otu00995	regLogistic	101
0.45	0	Otu01196_1	regLogistic	101
0.45	0	Otu00920	regLogistic	101
0.45	0	Otu00729	regLogistic	101
0.45	0	Otu01254	regLogistic	101
0.45	0	Otu00061	regLogistic	101
0.45	0	Otu00532	regLogistic	101
0.45	0	Otu00452	regLogistic	101
0.45	0	Otu00115	regLogistic	101
0.45	0	Otu00442	regLogistic	101
0.45	0	Otu00185	regLogistic	101
0.45	0	Otu00969	regLogistic	101
0.45	0	Otu01309	regLogistic	101
0.45	0	Otu00263	regLogistic	101
0.45	0	Otu00044	regLogistic	101
0.45	0	Otu01476_1	regLogistic	101
0.45	0	Otu02280_1	regLogistic	101
0.45	0	Otu00141_1	regLogistic	101
0.45	0	Otu01594	regLogistic	101
0.45	0	Otu00030	regLogistic	101
0.45	0	Otu00750	regLogistic	101
0.45	0	Otu00008	regLogistic	101
0.45	0	Otu00645	regLogistic	101
0.45	0	Otu01146_1	regLogistic	101
0.45	0	Otu00622_1	regLogistic	101
0.45	0	Otu00833	regLogistic	101
0.45	0	Otu00035	regLogistic	101
0.45	0	Otu00266	regLogistic	101
0.45	0	Otu00108	regLogistic	101
0.45	0	Otu00064	regLogistic	101
0.45	0	Otu00429	regLogistic	101
0.45	0	Otu00224	regLogistic	101
0.45	0	Otu00343	regLogistic	101
0.45	0	Otu00123	regLogistic	101
0.45	0	Otu01122	regLogistic	101
0.45	0	Otu00965	regLogistic	101
0.45	0	Otu02365_1	regLogistic	101
0.45	0	Otu00146	regLogistic	101
0.45	0	Otu00198	regLogistic	101
0.45	0	Otu01547	regLogistic	101
0.45	0	Otu00396	regLogistic	101
0.45	0	Otu00417	regLogistic	101
0.45	0	Otu00120	regLogistic	101
0.45	0	Otu01125	regLogistic	101
0.45	0	Otu00086	regLogistic	101
0.45	0	Otu00082	regLogistic	101
0.45	0	Otu00498	regLogistic	101
0.45	0	Otu02469_1	regLogistic	101
0.45	0	Otu00097	regLogistic	101
0.45	0	Otu01506_1	regLogistic	101
0.45	0	Otu01927_1	regLogistic	101
0.45	0	Otu01112_1	regLogistic	101
0.45	0	Otu00929	regLogistic	101
0.45	0	Otu00048	regLogistic	101
0.45	0	Otu00267	regLogistic	101
0.45	0	Otu00197	regLogistic	101
0.45	0	Otu00259	regLogistic	101
0.45	0	Otu01264	regLogistic	101
0.45	0	Otu00251	regLogistic	101
0.45	0	Otu01231	regLogistic	101
0.45	0	Otu01391	regLogistic	101
0.45	0	Otu00584	regLogistic	101
0.45	0	Otu01514	regLogistic	101
0.45	0	Otu00070	regLogistic	101
0.45	0	Otu00092	regLogistic	101
0.45	0	Otu00797	regLogistic	101
0.45	0	Otu00746	regLogistic	101
0.45	0	Otu00268	regLogistic	101
0.45	0	Otu01248_1	regLogistic	101
0.45	0	Otu00029	regLogistic	101
0.45	0	Otu00829	regLogistic	101
0.45	0	Otu00323	regLogistic	101
0.45	0	Otu00195	regLogistic	101
0.45	0	Otu02208_1	regLogistic	101
0.45	0	Otu01076_1	regLogistic	101
0.45	0	Otu00810	regLogistic	101
0.45	0	Otu00220	regLogistic	101
0.45	0	Otu00125	regLogistic	101
0.45	0	Otu00085	regLogistic	101
0.45	0	Otu00565	regLogistic	101
0.45	0	Otu00234	regLogistic	101
0.45	0	Otu01283_1	regLogistic	101
0.45	0	Otu00293	regLogistic	101
0.45	0	Otu00196	regLogistic	101
0.45	0	Otu00357	regLogistic	101
0.45	0	Otu00246	regLogistic	101
0.45	0	Otu00761_1	regLogistic	101
0.45	0	Otu00832	regLogistic	101
0.45	0	Otu00736	regLogistic	101
0.45	0	Otu00597	regLogistic	101
0.45	0	Otu00751_1	regLogistic	101
0.45	0	Otu01176	regLogistic	101
0.45	0	Otu00118	regLogistic	101
0.45	0	Otu00508	regLogistic	101
0.45	0	Otu00032	regLogistic	101
0.45	0	Otu00138	regLogistic	101
0.45	0	Otu01566_1	regLogistic	101
0.45	0	Otu00931	regLogistic	101
0.45	0	Otu00455	regLogistic	101
0.45	0	Otu00667	regLogistic	101
0.45	0	Otu00879	regLogistic	101
0.45	0	Otu00188	regLogistic	101
0.45	0	Otu00387	regLogistic	101
0.45	0	Otu00367_1	regLogistic	101
0.45	0	Otu00822	regLogistic	101
0.45	0	Otu00250	regLogistic	101
0.45	0	Otu00991	regLogistic	101
0.45	0	Otu01925_1	regLogistic	101
0.45	0	Otu00300	regLogistic	101
0.45	0	Otu00663	regLogistic	101
0.45	0	Otu01285	regLogistic	101
0.45	0	Otu00480	regLogistic	101
0.45	0	Otu01663_1	regLogistic	101
0.45	0	Otu00067	regLogistic	101
0.45	0	Otu00361	regLogistic	101
0.45	0	Otu00915_1	regLogistic	101
0.45	0	Otu00710	regLogistic	101
0.45	0	Otu01288	regLogistic	101
0.45	0	Otu00882	regLogistic	101
0.45	0	Otu00280	regLogistic	101
0.45	0	Otu00791	regLogistic	101
0.45	0	Otu00554	regLogistic	101
0.45	0	Otu00623	regLogistic	101
0.5	0	Otu01208	regLogistic	102
0.5	0	Otu01015	regLogistic	102
0.5	0	Otu00168	regLogistic	102
0.5	0	Otu01193	regLogistic	102
0.5	0	Otu00761_1	regLogistic	102
0.5	0	Otu00829	regLogistic	102
0.5	0	Otu00147	regLogistic	102
0.5	0	Otu00108	regLogistic	102
0.5	0	Otu01112_1	regLogistic	102
0.5	0	Otu01566_1	regLogistic	102
0.5	0	Otu00166	regLogistic	102
0.5	0	Otu00619	regLogistic	102
0.5	0	Otu00113	regLogistic	102
0.5	0	Otu00495	regLogistic	102
0.5	0	Otu00382	regLogistic	102
0.5	0	Otu00189	regLogistic	102
0.5	0	Otu00206	regLogistic	102
0.5	0	Otu00293	regLogistic	102
0.5	0	Otu00305	regLogistic	102
0.5	0	Otu01243_1	regLogistic	102
0.5	0	Otu00033	regLogistic	102
0.5	0	Otu00991	regLogistic	102
0.5	0	Otu00751_1	regLogistic	102
0.5	0	Otu00272	regLogistic	102
0.5	0	Otu00781	regLogistic	102
0.5	0	Otu00657	regLogistic	102
0.5	0	Otu00367_1	regLogistic	102
0.5	0	Otu00258	regLogistic	102
0.5	0	Otu00750	regLogistic	102
0.5	0	Otu00230	regLogistic	102
0.5	0	Otu01339_1	regLogistic	102
0.5	0	Otu01020	regLogistic	102
0.5	0	Otu00007	regLogistic	102
0.5	0	Otu00036	regLogistic	102
0.5	0	Otu00710	regLogistic	102
0.5	0	Otu00082	regLogistic	102
0.5	0	Otu00383	regLogistic	102
0.5	0	Otu00105	regLogistic	102
0.5	0	Otu00312	regLogistic	102
0.5	0	Otu00618	regLogistic	102
0.5	0	Otu00320	regLogistic	102
0.5	0	Otu01476_1	regLogistic	102
0.5	0	Otu01514	regLogistic	102
0.5	0	Otu01209	regLogistic	102
0.5	0	Otu00808	regLogistic	102
0.5	0	Otu00519	regLogistic	102
0.5	0	Otu00623	regLogistic	102
0.5	0	Otu01494_1	regLogistic	102
0.5	0	Otu00053	regLogistic	102
0.5	0	Otu02207	regLogistic	102
0.5	0	Otu00417	regLogistic	102
0.5	0	Otu00303	regLogistic	102
0.5	0	Otu01146_1	regLogistic	102
0.5	0	Otu01253	regLogistic	102
0.5	0	Otu00127	regLogistic	102
0.5	0	Otu00797	regLogistic	102
0.5	0	Otu01542_1	regLogistic	102
0.5	0	Otu00068	regLogistic	102
0.5	0	Otu01579	regLogistic	102
0.5	0	Otu00143	regLogistic	102
0.5	0	Otu00915_1	regLogistic	102
0.5	0	Otu00059	regLogistic	102
0.5	0	Otu00140	regLogistic	102
0.5	0	Otu00201	regLogistic	102
0.5	0	Otu00470	regLogistic	102
0.5	0	Otu00630	regLogistic	102
0.5	0	Otu00594	regLogistic	102
0.5	0	Otu00364	regLogistic	102
0.5	0	Otu00356	regLogistic	102
0.5	0	Otu00087	regLogistic	102
0.5	0	Otu00998	regLogistic	102
0.5	0	Otu02369	regLogistic	102
0.5	0	Otu00836	regLogistic	102
0.5	0	Otu01456	regLogistic	102
0.5	0	Otu00228	regLogistic	102
0.5	0	Otu00595	regLogistic	102
0.5	0	Otu00458	regLogistic	102
0.5	0	Otu01637	regLogistic	102
0.5	0	Otu00240	regLogistic	102
0.5	0	Otu00130	regLogistic	102
0.5	0	Otu00448	regLogistic	102
0.5	0	Otu00120	regLogistic	102
0.5	0	Otu00279	regLogistic	102
0.5	0	Otu00026	regLogistic	102
0.5	0	Otu00529	regLogistic	102
0.5	0	Otu00481	regLogistic	102
0.5	0	Otu01231	regLogistic	102
0.5	0	Otu00624	regLogistic	102
0.5	0	Otu00708	regLogistic	102
0.5	0	Otu01506_1	regLogistic	102
0.5	0	Otu01615	regLogistic	102
0.5	0	Otu00766	regLogistic	102
0.5	0	Otu00461	regLogistic	102
0.5	0	Otu01736	regLogistic	102
0.5	0	Otu01113	regLogistic	102
0.5	0	Otu01172	regLogistic	102
0.5	0	Otu01163	regLogistic	102
0.5	0	Otu00148	regLogistic	102
0.5	0	Otu00337	regLogistic	102
0.5	0	Otu01526_1	regLogistic	102
0.5	0	Otu00765	regLogistic	102
0.5	0	Otu01372	regLogistic	102
0.5	0	Otu00832	regLogistic	102
0.5	0	Otu00215	regLogistic	102
0.5	0	Otu00929	regLogistic	102
0.5	0	Otu00849	regLogistic	102
0.5	0	Otu00995	regLogistic	102
0.5	0	Otu00306	regLogistic	102
0.5	0	Otu00541	regLogistic	102
0.5	0	Otu02277	regLogistic	102
0.5	0	Otu00077	regLogistic	102
0.5	0	Otu00231	regLogistic	102
0.5	0	Otu01360	regLogistic	102
0.5	0	Otu00237	regLogistic	102
0.5	0	Otu00074	regLogistic	102
0.5	0	Otu02707_1	regLogistic	102
0.5	0	Otu01230_1	regLogistic	102
0.5	0	Otu01083_1	regLogistic	102
0.5	0	Otu00167	regLogistic	102
0.5	0	Otu00402	regLogistic	102
0.5	0	Otu00186	regLogistic	102
0.5	0	Otu01583	regLogistic	102
0.5	0	Otu00178	regLogistic	102
0.5	0	Otu00387	regLogistic	102
0.5	0	Otu00612	regLogistic	102
0.5	0	Otu00622_1	regLogistic	102
0.5	0	Otu00171	regLogistic	102
0.5	0	Otu00925	regLogistic	102
0.5	0	Otu00484	regLogistic	102
0.5	0	Otu00134	regLogistic	102
0.5	0	Otu01029	regLogistic	102
0.5	0	Otu01374_1	regLogistic	102
0.5	0	Otu01025	regLogistic	102
0.5	0	Otu01690	regLogistic	102
0.5	0	Otu00504	regLogistic	102
0.5	0	Otu01125	regLogistic	102
0.5	0	Otu01197	regLogistic	102
0.5	0	Otu01021	regLogistic	102
0.5	0	Otu00440	regLogistic	102
0.5	0	Otu00316	regLogistic	102
0.5	0	Otu00959	regLogistic	102
0.5	0	Otu00125	regLogistic	102
0.5	0	Otu00046	regLogistic	102
0.5	0	Otu00721	regLogistic	102
0.5	0	Otu01423_1	regLogistic	102
0.5	0	Otu00956	regLogistic	102
0.5	0	Otu00673	regLogistic	102
0.5	0	Otu00300	regLogistic	102
0.5	0	Otu01547	regLogistic	102
0.5	0	Otu00684	regLogistic	102
0.5	0	Otu01392_1	regLogistic	102
0.5	0	Otu00942	regLogistic	102
0.5	0	Otu00837	regLogistic	102
0.5	0	Otu00566	regLogistic	102
0.5	0	Otu00034	regLogistic	102
0.5	0	Otu00023	regLogistic	102
0.5	0	Otu00137	regLogistic	102
0.5	0	Otu01941_1	regLogistic	102
0.5	0	Otu00301	regLogistic	102
0.5	0	Otu00355	regLogistic	102
0.5	0	Otu00759	regLogistic	102
0.5	0	Otu00041	regLogistic	102
0.5	0	Otu00848	regLogistic	102
0.5	0	Otu00080	regLogistic	102
0.5	0	Otu00246	regLogistic	102
0.5	0	Otu00609	regLogistic	102
0.5	0	Otu00516	regLogistic	102
0.5	0	Otu00212	regLogistic	102
0.5	0	Otu00498	regLogistic	102
0.5	0	Otu00310	regLogistic	102
0.5	0	Otu01037	regLogistic	102
0.5	0	Otu01009	regLogistic	102
0.5	0	Otu00786	regLogistic	102
0.5	0	Otu01076_1	regLogistic	102
0.5	0	Otu00185	regLogistic	102
0.5	0	Otu00888	regLogistic	102
0.5	0	Otu00575	regLogistic	102
0.5	0	Otu00224	regLogistic	102
0.5	0	Otu00514	regLogistic	102
0.5	0	Otu00758	regLogistic	102
0.5	0	Otu00390	regLogistic	102
0.5	0	Otu01953_1	regLogistic	102
0.5	0	Otu00019	regLogistic	102
0.5	0	Otu00936	regLogistic	102
0.5	0	Otu00865	regLogistic	102
0.5	0	Otu01691	regLogistic	102
0.5	0	Otu00742	regLogistic	102
0.5	0	Otu00280	regLogistic	102
0.5	0	Otu00863	regLogistic	102
0.5	0	Otu00636	regLogistic	102
0.5	0	Otu00182	regLogistic	102
0.5	0	Otu00429	regLogistic	102
0.5	0	Otu00407	regLogistic	102
0.5	0	Otu00668	regLogistic	102
0.5	0	Otu01663_1	regLogistic	102
0.5	0	Otu01165	regLogistic	102
0.5	0	Otu00227	regLogistic	102
0.5	0	Otu00039	regLogistic	102
0.5	0	Otu00051	regLogistic	102
0.5	0	Otu00639	regLogistic	102
0.5	0	Otu00145	regLogistic	102
0.5	0	Otu00117	regLogistic	102
0.5	0	Otu00317	regLogistic	102
0.5	0	Otu01500_1	regLogistic	102
0.5	0	Otu00123	regLogistic	102
0.5	0	Otu01446_1	regLogistic	102
0.5	0	Otu00537	regLogistic	102
0.5	0	Otu00142	regLogistic	102
0.5	0	Otu00099	regLogistic	102
0.5	0	Otu00554	regLogistic	102
0.5	0	Otu00094	regLogistic	102
0.5	0	Otu01958	regLogistic	102
0.5	0	Otu00021	regLogistic	102
0.5	0	Otu00561	regLogistic	102
0.5	0	Otu01203	regLogistic	102
0.5	0	Otu00097	regLogistic	102
0.5	0	Otu00345	regLogistic	102
0.5	0	Otu00177	regLogistic	102
0.5	0	Otu00399	regLogistic	102
0.5	0	Otu00263	regLogistic	102
0.5	0	Otu01071	regLogistic	102
0.5	0	Otu00430	regLogistic	102
0.5	0	Otu00756	regLogistic	102
0.5	0	Otu00062	regLogistic	102
0.5	0	Otu00042	regLogistic	102
0.5	0	Otu00882	regLogistic	102
0.5	0	Otu00912	regLogistic	102
0.5	0	Otu00518	regLogistic	102
0.5	0	Otu00061	regLogistic	102
0.5	0	Otu00298	regLogistic	102
0.5	0	Otu00158	regLogistic	102
0.5	0	Otu00252	regLogistic	102
0.5	0	Otu00746	regLogistic	102
0.5	0	Otu00821_1	regLogistic	102
0.5	0	Otu00210	regLogistic	102
0.5	0	Otu00628_1	regLogistic	102
0.5	0	Otu00418	regLogistic	102
0.5	0	Otu00873_1	regLogistic	102
0.5	0	Otu01001	regLogistic	102
0.5	0	Otu00693	regLogistic	102
0.5	0	Otu00455	regLogistic	102
0.5	0	Otu00811	regLogistic	102
0.5	0	Otu01974_1	regLogistic	102
0.5	0	Otu00867	regLogistic	102
0.5	0	Otu00107	regLogistic	102
0.5	0	Otu00420	regLogistic	102
0.5	0	Otu00089	regLogistic	102
0.5	0	Otu00388	regLogistic	102
0.5	0	Otu00463	regLogistic	102
